"Country Code",Region,Url,Clicks
US,NV,http://bit.ly/extraread,2
US,NV,http://instagram.com/extratonemag,2
US,NV,http://www.eonline.com/news/870079/everything-we-know-about-a-possible-princess-diaries-3-movie,2
US,NV,http://www.esquire.com/style/mens-fashion/a56175/carhartt-american-workwear/,2
US,NV,http://www.newyorker.com/magazine/2017/07/31/the-tv-that-created-donald-trump,2
US,NV,http://www.newyorker.com/news/amy-davidson-sorkin/donald-trump-tramples-on-boy-scout-values,2
US,NV,http://www.newyorker.com/news/news-desk/the-cruelty-and-cynicism-of-trumps-transgender-military-ban,2
US,NV,http://www.newyorker.com/news/ryan-lizza/anthony-scaramucci-called-me-to-unload-about-white-house-leakers-reince-priebus-and-steve-bannon,2
US,NV,http://www.niemanlab.org/2017/07/wyoming-regional-media-nonprofit-wyofile-has-been-diving-deep-into-local-news-for-almost-ten-years/,2
US,NV,http://www.youtube.com/extratone,2
US,NV,https://gimletmedia.com/episode/long-distance/,2
US,NV,https://theoutline.com/post/1971/apple-music-goes-red-state-ad-brantley-gilbert,2
US,NV,https://theoutline.com/post/1988/edm-festivals-raves-mdma-ecstasy-overdose,2
US,NV,https://theoutline.com/post/1996/real-american-terrorists,2
US,NV,https://theoutline.com/post/2008/the-time-i-was-handcuffed-to-a-chair-in-vegas,2
US,NV,https://theoutline.com/post/346/trumps-america-is-a-rerun,2
US,NV,https://www.facebook.com/extratonemagazine,2
US,NV,https://www.poynter.org/2017/digital-may-be-the-future-but-print-still-looms-large-in-the-present-fortunes-of-newspapers/467548/,6
US,NV,https://www.technologyreview.com/s/608350/first-human-embryos-edited-in-us/,2
US,NV,https://www.theverge.com/2017/7/24/16016972/verge-guidebook-tech-reviews-how-to-best-of-editors-choice,2
US,NV,https://www.theverge.com/2017/7/26/16029612/nintendo-switch-review-kid-zelda-mario-kart-8,2
US,NV,https://www.theverge.com/2017/7/26/16048084/youtube-red-google-play-music-merging,2
US,NV,https://www.theverge.com/2017/7/28/16057134/emoji-movie-review-bad,2
US,NV,https://www.twitter.com/extratone/,2
US,NV,https://www.wired.com/story/goodbye-ipod-and-thanks-for-all-the-tunes/,2
US,NV,https://www.wired.com/story/your-brain-is-memories/,2
US,NY,http://bit.ly/extraread,2
US,NY,http://instagram.com/extratonemag,2
US,NY,http://www.eonline.com/news/870079/everything-we-know-about-a-possible-princess-diaries-3-movie,2
US,NY,http://www.esquire.com/style/mens-fashion/a56175/carhartt-american-workwear/,2
US,NY,http://www.newyorker.com/magazine/2017/07/31/the-tv-that-created-donald-trump,2
US,NY,http://www.newyorker.com/news/amy-davidson-sorkin/donald-trump-tramples-on-boy-scout-values,2
US,NY,http://www.newyorker.com/news/news-desk/the-cruelty-and-cynicism-of-trumps-transgender-military-ban,2
US,NY,http://www.newyorker.com/news/ryan-lizza/anthony-scaramucci-called-me-to-unload-about-white-house-leakers-reince-priebus-and-steve-bannon,2
US,NY,http://www.niemanlab.org/2017/07/wyoming-regional-media-nonprofit-wyofile-has-been-diving-deep-into-local-news-for-almost-ten-years/,2
US,NY,http://www.youtube.com/extratone,2
US,NY,https://gimletmedia.com/episode/long-distance/,2
US,NY,https://theoutline.com/post/1971/apple-music-goes-red-state-ad-brantley-gilbert,2
US,NY,https://theoutline.com/post/1988/edm-festivals-raves-mdma-ecstasy-overdose,2
US,NY,https://theoutline.com/post/1996/real-american-terrorists,2
US,NY,https://theoutline.com/post/2008/the-time-i-was-handcuffed-to-a-chair-in-vegas,2
US,NY,https://theoutline.com/post/346/trumps-america-is-a-rerun,2
US,NY,https://www.facebook.com/extratonemagazine,2
US,NY,https://www.poynter.org/2017/digital-may-be-the-future-but-print-still-looms-large-in-the-present-fortunes-of-newspapers/467548/,6
US,NY,https://www.technologyreview.com/s/608350/first-human-embryos-edited-in-us/,2
US,NY,https://www.theverge.com/2017/7/24/16016972/verge-guidebook-tech-reviews-how-to-best-of-editors-choice,2
US,NY,https://www.theverge.com/2017/7/26/16029612/nintendo-switch-review-kid-zelda-mario-kart-8,2
US,NY,https://www.theverge.com/2017/7/26/16048084/youtube-red-google-play-music-merging,2
US,NY,https://www.theverge.com/2017/7/28/16057134/emoji-movie-review-bad,2
US,NY,https://www.twitter.com/extratone/,2
US,NY,https://www.wired.com/story/goodbye-ipod-and-thanks-for-all-the-tunes/,2
US,NY,https://www.wired.com/story/your-brain-is-memories/,2
US,WA,https://www.poynter.org/2017/digital-may-be-the-future-but-print-still-looms-large-in-the-present-fortunes-of-newspapers/467548/,1
US,WA,https://www.technologyreview.com/s/608350/first-human-embryos-edited-in-us/,1
