"Country Code",Region,Url,Clicks
US,NY,http://bit.ly/2017eawards,2
US,NY,http://bit.ly/extraread,2
US,NY,http://extratone.com/junction,2
US,NY,http://instagram.com/extratonemag,2
US,NY,http://www.atlasobscura.com/places/osaka-maritime-museum,2
US,NY,http://www.divedapper.com/interview/jericho-brown/,2
US,NY,http://www.newyorker.com/magazine/2017/01/09/intellectuals-for-trump,2
US,NY,http://www.youtube.com/extratone,2
US,NY,https://nytimes.com/2017/08/31/magazine/the-incarcerated-women-who-fight-californias-wildfires.html,2
US,NY,https://theoutline.com/post/2190/why-are-we-blaming-postmodernism-for-trump,2
US,NY,https://theoutline.com/post/2200/much-ado-about-antifa,2
US,NY,https://www.facebook.com/extratonemagazine,2
US,NY,https://www.fastcompany.com/40456604/these-women-entrepreneurs-created-a-fake-male-cofounder-to-dodge-startup-sexism,2
US,NY,https://www.newyorker.com/magazine/2017/09/04/reality-tvs-wildest-disaster,2
US,NY,https://www.recode.net/2017/8/29/16222152/amazon-whole-foods-merger-meat-logo-hamburger-los-angeles-prime,2
US,NY,https://www.twitter.com/extratone/,2
